Distance;BBnoise;Buoy;Soundgp;DURATION;RLp;NLp;CENTRETIMEp;Q1Tp;Q3Tp;IQTp;C10Tp;C90Tp;ICTp;MAXTIMEp;MINTIMEp;CENTRETIMEs;Q1Ts;Q3Ts;IQTs;C10Ts;C90Ts;ICTs;MAXTIMEs;MINTIMEs;PEAKFREQUENCY;CENTREFREQUENCY;Q1F;Q3F;IQF;C10F;C90F;ICF;Q1TFREQ;Q3TFREQ;PEAKFREQUENCYlog;CENTREFREQUENCYlog;Q1Flog;Q3Flog;IQFlog;C10Flog;C90Flog;ICFlog;Q1TFREQlog;Q3TFREQlog;TRENDF;SLpp;SLrms;SLefd;NLrms;SNRrms;SLrmsBAND;NLrmsBAND;SNRrmsBAND;RLSNRb;Source
1362;110;2;1493;1.366848073;124.4771646;125.9250198;86.9803245;49.59023193;90.72630147;41.13606954;17.61836823;94.16702611;76.54865789;90.03616577;37.37350277;1.188888889;0.677823129;1.240090703;0.562267574;0.240816327;1.287120181;1.046303855;1.230657596;0.510839002;248.9776611;258.3984375;235.5194092;349.9145508;114.3951416;207.2570801;671.5667725;464.3096924;672.9125977;248.9776611;2.396160383;2.412289883;2.372026703;2.543962002;2.05840758;2.316509375;2.8270892;2.66680775;2.827958659;2.396160383;2.702702703;178.6283083;156.1388275;157.496174;99.76606381;56.37276365;155.9389887;99.00978408;101.787845;-8.212155025;boat
2095;101;3;1493;0.810022676;122.6903453;122.9190398;50.74183976;35.8490566;78.87016404;43.02110744;15.25670455;90.50445104;75.24774649;48.73187392;2.866580819;0.411020408;0.290385488;0.638866213;0.348480726;0.123582766;0.733106576;0.60952381;0.394739229;0.023219955;248.9776611;262.4359131;239.5568848;476.4221191;236.8652344;185.723877;580.0506592;394.3267822;226.0986328;125.1617432;2.396160383;2.419023266;2.379408657;2.677991917;2.374501322;2.268867741;2.763465925;2.595856275;2.354297936;2.097471603;1.806451613;172.666704;153.7883851;152.8736;97.36922758;56.41915749;152.304026;93.21282448;102.3276672;1.327667233;boat
1858;109;4;1493;0.547210884;130.9354316;134.3734548;59.32371954;36.52411735;75.50140892;38.97729156;17.87667827;87.27830267;69.4016244;59.40659705;4.243328361;0.32462585;0.199863946;0.413151927;0.213287982;0.097823129;0.477596372;0.379773243;0.325079365;0.023219955;242.2485352;254.3609619;223.4069824;356.6436768;133.2366943;178.994751;515.4510498;336.4562988;218.0236816;248.9776611;2.38426116;2.405450459;2.349096743;2.552234528;2.124623849;2.252840295;2.712187428;2.526928663;2.338503669;2.396160383;0.875675676;174.3103175;159.3547829;156.7366901;107.0046782;52.35010469;154.5837459;100.1318606;111.2088601;2.208860094;boat
1362;110;2;1494;1.180498866;125.7416753;125.9260018;86.91893968;54.45639647;92.62773723;38.17134076;25.04033807;95.18248175;70.14214368;90.48021514;37.37226277;1.026077098;0.642857143;1.093469388;0.450612245;0.295600907;1.123628118;0.828027211;1.068117914;0.441179138;293.3898926;296.081543;251.6693115;371.4477539;119.7784424;205.9112549;667.5292969;461.618042;235.5194092;292.0440674;2.467445148;2.471411335;2.400830261;2.569897737;2.078378661;2.313680085;2.824470331;2.664282775;2.372026703;2.465448388;0.806451613;177.233312;155.3911063;156.1119289;99.85509468;55.53601167;155.307348;99.15133048;103.8157113;-6.184288685;boat
2095;101;3;1494;1.043945578;124.0032377;127.1231842;58.43433685;37.80789782;77.70102958;39.89313176;17.0424432;87.64064468;70.59820149;77.84873365;95.64272992;0.610022676;0.394693878;0.811156463;0.416462585;0.177913832;0.914920635;0.737006803;0.812698413;0.99845805;275.894165;263.7817383;156.1157227;335.1104736;178.994751;109.0118408;363.3728027;254.3609619;113.0493164;332.4188232;2.440742516;2.421244726;2.193446644;2.525188002;2.252840295;2.037473673;2.560352419;2.405450459;2.053267941;2.521685608;0.340080972;168.6231347;154.3276245;154.5145918;97.47264344;56.85498109;150.7996376;92.41988233;106.1797407;5.179740696;boat
1858;109;4;1494;0.669206349;134.4422257;134.383491;46.92328544;29.56763351;66.46787747;36.90024397;16.12225535;85.41610192;69.29384657;62.45595012;3.469775007;0.314013605;0.197868481;0.444807256;0.246938776;0.107891156;0.571609977;0.463718821;0.417959184;0.023219955;79.40368652;244.9401855;137.2741699;336.4562988;199.1821289;83.44116211;432.0098877;348.5687256;79.40368652;183.0322266;1.899840666;2.389060042;2.137588826;2.526928663;2.29925037;1.921380344;2.635493687;2.542288419;1.899840666;2.262527563;0.433823529;178.1299098;161.585634;159.8415289;106.7196968;54.86593728;155.1463556;98.90843574;111.4586715;2.458671509;boat
1362;110;2;1495;1.577687075;126.772744;125.3722338;90.59445786;62.6767851;91.7212832;29.0444981;22.53075773;95.44383121;72.91307347;92.72162815;45.62492814;1.429297052;0.988843537;1.44707483;0.458231293;0.355464853;1.505804989;1.150340136;1.462857143;0.719818594;255.7067871;240.90271;201.8737793;277.2399902;75.36621094;158.807373;472.3846436;313.5772705;197.8363037;230.1361084;2.407742255;2.381841685;2.305079914;2.442855875;1.877176682;2.200870662;2.674295771;2.496344576;2.296305989;2.361984765;0.859649123;180.0814506;156.5503619;158.5306954;99.87079224;56.67956961;154.9580058;99.29274883;101.6492992;-8.35070082;boat
2095;101;3;1495;0.735510204;132.4464546;126.9071478;79.23911703;69.0960661;85.08447404;15.98840794;31.4342089;87.21174004;55.77753114;82.08163769;22.09890245;0.582811791;0.508208617;0.625804989;0.117596372;0.231201814;0.641451247;0.410249433;0.603718821;0.162539683;236.8652344;239.5568848;224.7528076;257.0526123;32.29980469;212.6403809;293.3898926;80.74951172;246.2860107;216.6778564;2.374501322;2.379408657;2.351705126;2.410022022;1.509199896;2.327645741;2.467445148;1.907139905;2.391439744;2.335814531;1.136645963;177.2613229;157.4772868;156.1434416;97.27488354;60.20240323;158.6556753;91.44459607;113.840807;12.84080701;boat
1858;109;4;1495;0.86122449;134.3739533;134.3741434;77.17219589;65.65034229;87.14060032;21.49025803;42.85939968;94.26013691;51.40073723;75.4923644;18.8730911;0.66462585;0.565396825;0.75047619;0.185079365;0.369115646;0.811791383;0.442675737;0.65015873;0.162539683;215.3320313;246.2860107;211.2945557;320.3063965;109.0118408;185.723877;407.7850342;222.0611572;115.7409668;279.9316406;2.333108637;2.391439744;2.324888307;2.505565612;2.037473673;2.268867741;2.610431283;2.346472599;2.063487106;2.447051989;0.413461538;183.2910525;162.582761;161.9341534;106.9162165;55.66654457;155.5148305;98.62314746;106.5977312;-2.402268811;boat
1362;110;2;1496;1.193786848;125.9005707;124.4449966;53.65649812;38.66200661;69.86665654;31.20464993;21.27037192;84.17353645;62.90316453;54.46187745;11.67040231;0.640544218;0.46154195;0.834058957;0.372517007;0.253922902;1.004852608;0.750929705;0.65015873;0.139319728;144.0032959;150.7324219;133.2366943;172.265625;39.02893066;118.4326172;195.1446533;76.71203613;181.6864014;130.5450439;2.158372432;2.178206677;2.124623849;2.236198624;1.591386652;2.073471327;2.290356657;1.88486351;2.259322423;2.115760389;1.391752577;174.0875306;156.6258752;157.3953081;99.93021852;56.6956567;156.8425735;94.50501432;108.6556135;-1.344386483;boat
2095;101;3;1496;1.241768707;122.4926177;127.1302477;71.84909244;57.97450787;86.30071948;28.32621161;27.28534385;92.60801286;65.322669;87.8857602;20.56900771;0.892199546;0.719909297;1.071655329;0.351746032;0.338820862;1.149977324;0.811156463;1.091337868;0.255419501;141.3116455;148.0407715;134.5825195;162.8448486;28.2623291;123.815918;184.3780518;60.56213379;197.8363037;146.6949463;2.150177954;2.17038134;2.128988655;2.211774025;1.451207949;2.092776482;2.265709222;1.782201168;2.296305989;2.166415152;1.348623853;168.6379518;155.8071158;156.7476815;97.25001063;58.55710518;154.1986376;87.28681707;108.0533035;7.05330348;boat
1858;109;4;1496;0.875147392;134.5229716;134.1129569;62.69368296;60.00414572;65.6008706;5.59672488;58.6930611;71.17686687;12.48380577;61.0250298;7.959786495;0.548662132;0.525124717;0.574104308;0.048979592;0.513650794;0.622902494;0.109251701;0.534058957;0.069659864;131.8908691;139.9658203;134.5825195;149.3865967;14.80407715;130.5450439;173.6114502;43.06640625;153.4240723;96.89941406;2.12021473;2.146021994;2.128988655;2.174311633;1.17038134;2.115760389;2.239578365;1.634138633;2.185893506;1.986321151;1.583333333;182.4615187;166.7235774;166.1446145;106.9887111;59.73486636;159.4434159;93.92263765;111.5048687;2.504868711;boat
649;104;2;1497;0.239637188;119.2733953;123.6283017;57.81604845;38.51249054;72.50189251;33.98940197;26.87358062;82.04012112;55.1665405;67.82740348;9.689629069;0.138548753;0.092290249;0.173741497;0.081451247;0.064399093;0.196598639;0.132199546;0.162539683;0.023219955;183.0322266;166.8823242;115.7409668;185.723877;69.98291016;83.44116211;199.1821289;115.7409668;184.3780518;162.8448486;2.262527563;2.22241034;2.063487106;2.268867741;1.844991998;1.921380344;2.29925037;2.063487106;2.265709222;2.211774025;1.132231405;155.8251978;144.678015;138.474379;94.5705516;50.10746342;144.0033441;88.7298082;107.4515416;3.451541553;boat
1280;101;3;1497;0.329478458;122.2974869;123.2578589;54.78320716;40.53682037;69.33241569;28.79559532;21.28011012;79.38059188;58.10048176;56.37990365;7.047487956;0.180498866;0.133560091;0.228435374;0.094875283;0.070113379;0.26154195;0.191428571;0.185759637;0.023219955;76.71203613;103.62854;76.71203613;158.807373;82.09533691;67.29125977;191.1071777;123.815918;188.4155273;76.71203613;1.88486351;2.01547938;1.88486351;2.200870662;1.91431849;1.827958659;2.281276999;2.092776482;2.27511669;1.88486351;2.456140351;164.6536269;151.9361463;147.1150143;97.7435934;54.19255289;149.4960756;87.81466428;107.1399356;6.139935607;boat
885;104;4;1497;0.200952381;129.7549775;134.1676207;48.90543895;35.43218235;70.54840894;35.11622659;20.64996615;84.42789438;63.77792823;46.21981494;11.55495374;0.098276644;0.071201814;0.141768707;0.070566893;0.041496599;0.169659864;0.128163265;0.092879819;0.023219955;178.994751;168.2281494;104.9743652;192.4530029;87.4786377;78.05786133;218.0236816;139.9658203;178.994751;173.6114502;2.252840295;2.225898668;2.021083257;2.284324692;1.941902011;1.892416648;2.338503669;2.146021994;2.252840295;2.239578365;1.031007752;164.0622478;148.2454667;141.2773783;102.9500893;45.29537736;142.1159792;92.58071934;107.8087089;3.808708862;boat
649;104;2;1498;0.255963719;123.1368105;123.6278899;58.16796598;36.33947555;81.83912119;45.49964564;22.18284904;97.41318214;75.2303331;54.42948264;9.071580439;0.148888889;0.093015873;0.209478458;0.116462585;0.056780045;0.249342404;0.192562358;0.139319728;0.023219955;160.1531982;158.807373;126.5075684;177.6489258;51.14135742;94.20776367;195.1446533;100.9368896;180.3405762;78.05786133;2.204535616;2.200870662;2.102116508;2.249562586;1.708772251;1.974086695;2.290356657;2.004049918;2.256093453;1.892416648;2.310344828;158.6795368;147.3719824;141.4545359;94.60430002;52.76768236;146.6349336;88.25402405;111.0922074;7.092207376;boat
1280;101;3;1498;0.283129252;121.6621249;127.3003168;57.72865609;41.75876982;74.73970847;32.98093865;27.6469646;86.08041006;58.43344546;82.01185328;8.201185328;0.163446712;0.118231293;0.211609977;0.093378685;0.078276644;0.243718821;0.165442177;0.232199546;0.023219955;78.05786133;107.6660156;79.40368652;146.6949463;67.29125977;68.63708496;185.723877;117.086792;123.815918;78.05786133;1.892416648;2.032078642;1.899840666;2.166415152;1.827958659;1.836558831;2.268867741;2.068507907;2.092776482;1.892416648;1.586206897;162.3210255;153.9229167;148.4434597;97.73325588;56.18966084;153.6717684;87.35208192;113.0128678;12.01286784;boat
885;104;4;1498;0.212471655;130.426905;135.2505769;52.2945571;32.25186766;73.25506937;41.00320171;17.80149413;83.84204909;66.04055496;43.71398079;10.9284952;0.111111111;0.068526077;0.155646259;0.087120181;0.037823129;0.17814059;0.14031746;0.092879819;0.023219955;117.086792;121.1242676;111.7034912;133.2366943;21.53320313;103.62854;235.5194092;131.8908691;117.086792;119.7784424;2.068507907;2.083231164;2.048066747;2.124623849;1.333108637;2.01547938;2.372026703;2.12021473;2.068507907;2.078378661;0.97752809;162.800604;146.6129633;139.8869002;106.5091477;40.10381558;137.0712629;96.47583729;104.6975639;0.697563873;boat
649;104;2;1499;0.266530612;118.7554803;125.2383046;48.78339289;36.14088821;65.44155181;29.3006636;26.66326357;83.54602688;56.88276331;69.69542283;8.711927854;0.130022676;0.096326531;0.174421769;0.078095238;0.07106576;0.222675737;0.151609977;0.185759637;0.023219955;130.5450439;133.2366943;111.7034912;152.0782471;40.37475586;79.40368652;172.265625;92.86193848;173.6114502;139.9658203;2.115760389;2.124623849;2.048066747;2.182067098;1.606109909;1.899840666;2.236198624;1.967837745;2.239578365;2.146021994;1.240384615;157.3116734;145.927387;140.1855969;94.33326071;51.59412633;145.4374729;88.00614298;106.8812797;2.881279689;boat
1280;101;3;1499;0.258095238;125.2389026;126.715444;67.24652961;41.99613425;86.31172026;44.31558601;22.08750659;94.2540854;72.16657881;89.96661395;8.996661395;0.173560091;0.108390023;0.22276644;0.114376417;0.057006803;0.243265306;0.186258503;0.232199546;0.023219955;74.02038574;111.7034912;78.05786133;138.6199951;60.56213379;64.59960938;152.0782471;87.4786377;139.9658203;75.36621094;1.869351344;2.048066747;1.892416648;2.141825879;1.782201168;1.810229892;2.182067098;1.941902011;2.146021994;1.877176682;1.857142857;161.6980379;151.0238304;145.1423934;97.25789795;53.76593248;150.366613;84.56728827;113.9074776;12.90747763;boat
885;104;4;1499;0.192653061;132.0846674;134.389529;48.49340866;32.2740113;71.61016949;39.33615819;19.65630885;87.17043315;67.51412429;48.21092279;12.0527307;0.093424036;0.062176871;0.137959184;0.075782313;0.037868481;0.167936508;0.130068027;0.092879819;0.023219955;146.6949463;139.9658203;86.1328125;153.4240723;67.29125977;60.56213379;173.6114502;113.0493164;142.6574707;144.0032959;2.166415152;2.146021994;1.935168628;2.185893506;1.827958659;1.782201168;2.239578365;2.053267941;2.15429452;2.158372432;0.990654206;166.6490554;149.5410417;142.3898231;105.281985;44.25905675;135.9081324;94.22215927;101.3437443;-2.65625569;boat
649;104;2;1500;0.197006803;123.5454549;125.1201833;53.91344383;40.93001842;70.87937385;29.94935543;25.13812155;78.13075506;52.99263352;82.50460405;94.29097606;0.106213152;0.080634921;0.139637188;0.059002268;0.04952381;0.153922902;0.104399093;0.162539683;0.185759637;150.7324219;126.5075684;96.89941406;156.1157227;59.21630859;72.67456055;180.3405762;107.6660156;170.9197998;75.36621094;2.178206677;2.102116508;1.986321151;2.193446644;1.772441331;1.861382414;2.256093453;2.032078642;2.232792375;1.877176682;2.267857143;158.7452353;145.0047276;137.9505395;94.52496728;50.47976037;143.6833355;88.84980499;108.483555;4.483555002;boat
1280;101;3;1500;0.263219955;121.7952068;122.485915;67.55685734;42.43625086;79.4624397;37.02618884;26.32667126;92.1950379;65.86836664;79.39352171;8.821502412;0.177823129;0.11170068;0.209160998;0.097460317;0.069297052;0.242675737;0.173378685;0.208979592;0.023219955;79.40368652;96.89941406;78.05786133;188.4155273;110.357666;68.63708496;220.715332;152.0782471;188.4155273;79.40368652;1.899840666;1.986321151;1.892416648;2.27511669;2.042802507;1.836558831;2.343832503;2.182067098;2.27511669;1.899840666;2.372881356;163.4374537;152.3043133;146.5082496;97.22593623;55.07837711;149.7928965;86.24703912;108.1506496;7.150649624;boat
885;104;4;1500;0.242993197;133.0620259;134.4999473;50.20530049;30.57110862;71.9858156;41.41470698;19.65285554;84.71444569;65.06159015;38.22321762;9.555804405;0.121995465;0.074285714;0.174920635;0.100634921;0.047755102;0.20585034;0.158095238;0.092879819;0.023219955;208.6029053;200.5279541;133.2366943;216.6778564;83.44116211;63.25378418;240.90271;177.6489258;195.1446533;61.90795898;2.319320353;2.302174923;2.124623849;2.335814531;1.921380344;1.801086512;2.381841685;2.249562586;2.290356657;1.791746486;3.152173913;170.029763;153.5181052;147.3748569;105.7859314;47.73217378;141.7863667;99.73333209;104.8186296;0.818629646;boat
649;104;2;1501;0.30553288;121.4661912;122.0395309;72.99985157;61.13997328;92.84548018;31.7055069;42.05135817;98.67893721;56.62757904;98.79768443;7.599821879;0.223038549;0.186802721;0.283673469;0.096870748;0.128480726;0.301496599;0.173015873;0.30185941;0.023219955;130.5450439;129.1992188;100.9368896;185.723877;84.7869873;79.40368652;283.9691162;204.5654297;142.6574707;148.0407715;2.115760389;2.111259888;2.004049918;2.268867741;1.928329204;1.899840666;2.45327111;2.310832242;2.15429452;2.17038134;0.963636364;157.8190928;144.2919397;139.1431638;94.43124964;49.86069006;143.0394797;90.02191748;106.6865781;2.686578097;boat
1280;101;3;1501;0.224535147;120.8340864;125.108719;47.94990911;26.47949909;65.13835589;38.6588568;19.59200162;77.92365179;58.33165017;31.02403555;10.34134518;0.107664399;0.059455782;0.146258503;0.086802721;0.04399093;0.174965986;0.130975057;0.069659864;0.023219955;75.36621094;106.3201904;80.74951172;166.8823242;86.1328125;69.98291016;199.1821289;129.1992188;91.51611328;78.05786133;1.877176682;2.026615746;1.907139905;2.22241034;1.935168628;1.844991998;2.29925037;2.111259888;1.961497567;1.892416648;1.172413793;162.592009;153.1135442;146.6272647;97.35440806;55.75913619;153.1097821;87.02104561;111.3518595;10.35185949;boat
885;104;4;1501;0.242086168;133.2212649;135.2290512;61.22143125;34.63844136;76.07718247;41.4387411;21.33757962;86.1183964;64.78081679;76.73285875;9.591607344;0.148208617;0.083854875;0.184172336;0.10031746;0.051655329;0.208480726;0.156825397;0.185759637;0.023219955;170.9197998;183.0322266;139.9658203;223.4069824;83.44116211;92.86193848;248.9776611;156.1157227;201.8737793;172.265625;2.232792375;2.262527563;2.146021994;2.349096743;1.921380344;1.967837745;2.396160383;2.193446644;2.305079914;2.236198624;1.171875;169.604822;152.7452965;146.5858097;106.2071695;46.53812694;142.6389106;95.32109662;106.2553535;2.255353541;boat
649;104;2;1502;0.253741497;120.0813848;121.9247962;68.72207328;50.52725648;79.58891868;29.0616622;34.15549598;88.84718499;54.69168901;73.20822163;9.151027703;0.174376417;0.128208617;0.201950113;0.073741497;0.086666667;0.225442177;0.13877551;0.185759637;0.023219955;185.723877;157.4615479;122.4700928;184.3780518;61.90795898;102.2827148;199.1821289;96.89941406;189.7613525;115.7409668;2.268867741;2.197174516;2.088030047;2.265709222;1.791746486;2.009802247;2.29925037;1.986321151;2.278207767;2.063487106;1.639534884;153.1085351;141.0420259;135.0867171;95.09863647;45.94338946;140.0097867;89.0671033;106.9826364;2.982636393;boat
1280;101;3;1502;0.340725624;121.2814233;124.9771517;61.8527885;46.04019699;77.83841342;31.79821642;31.83814721;89.72447757;57.88633036;61.33368827;13.62970851;0.210748299;0.156870748;0.26521542;0.108344671;0.108480726;0.305714286;0.19723356;0.208979592;0.046439909;78.05786133;123.815918;82.09533691;189.7613525;107.6660156;69.98291016;215.3320313;145.3491211;185.723877;72.67456055;1.892416648;2.092776482;1.91431849;2.278207767;2.032078642;1.844991998;2.333108637;2.16241241;2.268867741;1.861382414;2.555555556;162.9362171;151.4206531;146.7452791;97.24122543;54.17942771;149.8671847;86.80642424;108.212391;7.212390965;boat
885;104;4;1502;0.189931973;133.5286671;134.1970688;55.77841452;33.14231137;76.28939828;43.14708691;18.48137536;89.82808023;71.34670487;97.80324737;12.22540592;0.105941043;0.062947846;0.144897959;0.081950113;0.035102041;0.170612245;0.135510204;0.185759637;0.023219955;80.74951172;156.1157227;87.4786377;196.4904785;109.0118408;75.36621094;232.8277588;157.4615479;164.1906738;88.82446289;1.907139905;2.193446644;1.941902011;2.29334151;2.037473673;1.877176682;2.367034758;2.197174516;2.215348485;1.94853259;1.848484848;168.0670519;152.9838733;145.770891;105.6194933;47.36438002;145.4044046;93.89049257;110.8660199;6.866019851;boat
649;104;2;1503;0.277369615;121.4699849;125.0581331;37.00130804;25.93198169;60.12099411;34.18901243;15.86003924;78.92413342;63.06409418;41.85742315;75.34336167;0.102630385;0.071927438;0.16675737;0.094829932;0.04399093;0.218911565;0.174920635;0.116099773;0.208979592;122.4700928;137.2741699;107.6660156;165.536499;57.8704834;80.74951172;185.723877;104.9743652;111.7034912;142.6574707;2.088030047;2.137588826;2.032078642;2.218893766;1.76245711;1.907139905;2.268867741;2.021083257;2.048066747;2.15429452;0.783018868;163.334367;147.6777915;142.1090903;95.69761045;51.98018102;147.9260605;89.36434868;106.0616783;2.061678347;boat
1280;101;3;1503;0.24707483;123.9855139;123.029658;57.48898678;44.95227606;64.44566814;19.49339207;34.04919236;75.11013216;41.06093979;65.7856094;9.3979442;0.142040816;0.11106576;0.159229025;0.048163265;0.084126984;0.185578231;0.101451247;0.162539683;0.023219955;172.265625;153.4240723;125.1617432;177.6489258;52.48718262;84.7869873;192.4530029;107.6660156;180.3405762;172.265625;2.236198624;2.185893506;2.097471603;2.249562586;1.720053262;1.928329204;2.284324692;2.032078642;2.256093453;2.236198624;1.046875;175.2721052;158.3808097;152.3098918;97.3484977;61.03231195;159.0130439;86.06438139;107.7264526;6.726452591;boat
885;104;4;1503;0.290748299;131.2649356;134.3874205;55.43596943;28.98143815;75.51084074;46.52940259;17.54796444;90.59429106;73.04632663;63.89018874;7.986273592;0.161179138;0.084263039;0.219546485;0.135283447;0.051020408;0.263401361;0.212380952;0.185759637;0.023219955;162.8448486;153.4240723;119.7784424;173.6114502;53.83300781;91.51611328;185.723877;94.20776367;125.1617432;142.6574707;2.211774025;2.185893506;2.078378661;2.239578365;1.731048646;1.961497567;2.268867741;1.974086695;2.097471603;2.15429452;0.877358491;164.2998799;148.7267159;143.3625651;105.3824514;43.34426453;143.9713722;94.84461329;110.9364278;6.936427839;boat
649;104;2;1504;0.364897959;121.7730081;125.0551922;41.22545364;33.53218991;57.60626398;24.07407407;17.51180711;80.11434253;62.60253542;44.54387273;6.36341039;0.150430839;0.122358277;0.210204082;0.087845805;0.063900227;0.292335601;0.228435374;0.162539683;0.023219955;144.0032959;148.0407715;133.2366943;187.0697021;53.83300781;117.086792;211.2945557;94.20776367;200.5279541;144.0032959;2.158372432;2.17038134;2.124623849;2.272003455;1.731048646;2.068507907;2.324888307;1.974086695;2.302174923;2.158372432;1.392523364;165.7132189;149.9650537;145.5873078;95.73088939;54.23416432;150.3701901;90.29102119;106.4299793;2.429979299;boat
1280;101;3;1504;0.311337868;122.9371712;123.0062129;60.14566642;48.66715222;74.27530954;25.60815732;34.08594319;85.71012382;51.62418063;89.49745084;22.37436271;0.187256236;0.151519274;0.231247166;0.079727891;0.106122449;0.266848073;0.160725624;0.278639456;0.069659864;111.7034912;122.4700928;94.20776367;165.536499;71.32873535;76.71203613;196.4904785;119.7784424;110.357666;123.815918;2.048066747;2.088030047;1.974086695;2.218893766;1.853264524;1.88486351;2.29334151;2.078378661;2.042802507;2.092776482;0.891304348;162.8044783;155.3035279;150.23648;97.53989932;57.76362858;155.1931183;85.82433349;115.3258112;14.32581118;boat
885;104;4;1504;0.218095238;134.3661447;134.3781568;49.88563111;33.10459555;72.15637347;39.05177792;20.83593263;83.40611354;62.57018091;42.58681639;10.6467041;0.108798186;0.072199546;0.157369615;0.085170068;0.045442177;0.181904762;0.136462585;0.092879819;0.023219955;142.6574707;138.6199951;109.0118408;157.4615479;48.44970703;80.74951172;193.7988281;113.0493164;137.2741699;87.4786377;2.15429452;2.141825879;2.037473673;2.197174516;1.685291155;1.907139905;2.287351147;2.053267941;2.137588826;1.941902011;1.569230769;173.2767988;154.7458324;148.1331972;105.7284887;49.0173437;146.8118364;94.99730838;107.9011822;3.90118224;boat
649;104;2;1505;0.303582766;120.1024929;121.374857;54.52644159;48.50612489;68.38960263;19.88347774;38.76605916;86.13683896;47.3707798;53.54048402;15.29728115;0.16553288;0.147256236;0.207619048;0.060362812;0.117687075;0.261496599;0.143809524;0.162539683;0.046439909;150.7324219;152.0782471;115.7409668;187.0697021;71.32873535;91.51611328;203.2196045;111.7034912;150.7324219;117.086792;2.178206677;2.182067098;2.063487106;2.272003455;1.853264524;1.961497567;2.307965602;2.048066747;2.178206677;2.068507907;1.287356322;165.0455308;148.464101;143.2875209;94.76432348;53.69977757;148.9890809;89.52112265;104.046043;0.046042983;boat
1280;101;3;1505;0.279591837;123.725204;123.6077828;64.91484185;47.85077048;82.04379562;34.19302514;39.44849959;91.93836172;52.48986212;49.8296837;16.60989457;0.181496599;0.133786848;0.229387755;0.095600907;0.110294785;0.257052154;0.14675737;0.139319728;0.046439909;115.7409668;114.3951416;94.20776367;141.3116455;47.10388184;76.71203613;172.265625;95.55358887;158.807373;91.51611328;2.063487106;2.05840758;1.974086695;2.150177954;1.673056699;1.88486351;2.236198624;1.980247003;2.200870662;1.961497567;1.735294118;167.0554517;156.7948826;151.2608319;97.80022111;58.9946615;155.7245183;87.20391412;112.3942706;11.39427061;boat
885;104;4;1505;0.29877551;133.4657938;134.3693288;38.43351548;22.8749241;60.32179721;37.4468731;13.49423194;86.62720097;73.13296903;31.08682453;93.26047359;0.114829932;0.068344671;0.180226757;0.111882086;0.04031746;0.258820862;0.218503401;0.092879819;0.278639456;162.8448486;153.4240723;137.2741699;172.265625;34.99145508;114.3951416;196.4904785;82.09533691;162.8448486;133.2366943;2.211774025;2.185893506;2.137588826;2.236198624;1.543962002;2.05840758;2.29334151;1.91431849;2.211774025;2.124623849;1.222222222;166.686304;149.8562184;144.6103275;104.8921885;44.9640299;141.4485688;93.18898033;108.2280586;4.228058631;boat
649;104;2;1506;0.295555556;117.5043597;121.8849712;55.10204082;42.05922971;68.75863127;26.69940157;28.64815099;85.1618843;56.51373331;47.1382538;7.856375633;0.162857143;0.12430839;0.203219955;0.078911565;0.084671202;0.25170068;0.167029478;0.139319728;0.023219955;123.815918;135.9283447;115.7409668;152.0782471;36.33728027;95.55358887;170.9197998;75.36621094;139.9658203;138.6199951;2.092776482;2.133310028;2.063487106;2.182067098;1.560352419;1.980247003;2.232792375;1.877176682;2.146021994;2.141825879;1.009708738;155.8890935;146.469281;141.1763386;95.36478331;51.10449766;146.2998017;89.29094015;107.9150679;3.915067885;boat
1280;101;3;1506;0.373287982;123.3512011;123.9392104;59.02077512;44.46604301;70.89053578;26.42449277;19.0256348;81.78836107;62.76272628;62.20386344;99.52618151;0.22031746;0.165986395;0.26462585;0.098639456;0.071020408;0.305306122;0.234285714;0.232199546;0.371519274;158.807373;121.1242676;88.82446289;156.1157227;67.29125977;71.32873535;173.6114502;102.2827148;161.4990234;157.4615479;2.200870662;2.083231164;1.94853259;2.193446644;1.827958659;1.853264524;2.239578365;2.009802247;2.208169901;2.197174516;1.025641026;166.5824201;154.1869533;149.907921;97.48592701;56.7010263;153.1669339;87.97803743;109.9357149;8.935714913;boat
885;104;4;1506;0.225941043;135.2460883;135.2415688;48.45443597;30.20875151;70.4937776;40.28502609;20.1926937;80.16860699;59.97591329;82.21597752;10.27699719;0.109478458;0.068253968;0.159274376;0.091020408;0.045623583;0.181133787;0.135510204;0.185759637;0.023219955;90.17028809;109.0118408;86.1328125;164.1906738;78.05786133;74.02038574;191.1071777;117.086792;92.86193848;84.7869873;1.955063457;2.037473673;1.935168628;2.215348485;1.892416648;1.869351344;2.281276999;2.068507907;1.967837745;1.928329204;1.095238095;176.5174015;158.7973309;152.3381538;106.303952;52.49337892;150.5432084;93.49910938;109.2718952;5.271895214;boat
649;100;2;1507;0.268027211;121.9054214;125.1536774;40.16920474;28.40947547;68.3248731;39.91539763;20.76142132;76.1928934;55.43147208;25.98984772;17.32656514;0.107664399;0.076145125;0.183129252;0.106984127;0.055646259;0.204217687;0.148571429;0.069659864;0.046439909;145.3491211;156.1157227;133.2366943;254.3609619;121.1242676;86.1328125;401.0559082;314.9230957;150.7324219;79.40368652;2.16241241;2.193446644;2.124623849;2.405450459;2.083231164;1.935168628;2.603204919;2.498204512;2.178206677;1.899840666;1.898305085;166.4043456;151.7617883;146.044312;103.8885249;47.87326346;151.3203944;103.1395759;106.8214702;6.821470245;boat
